"FileName="BV_TWEM_20220531_1514
"FileDate="20220531
"FileTime="15:14
"FileExpiration="20220601 15:14
"FileSequence=458"
"DataDelimiter= ,"

TRADE DATE EXECUTION TIME,PUBLICATION DATE,VENUE OF EXECUTION,INSTRUMENT ID TYPE,ISIN,PRICE,MONE,PERC,YIEL,BAPO,PRICE NOTATION,PRICE CURRENCY,QUANTITY,QUANTITY TYPE,QUANTITY IN MEASUREMENT UNIT,QUANTITY NOTATION MEASUREMENT UNIT,NOTIONAL AMOUNT,NOTIONAL CURRENCY,EMISSION ALLOWANCE TYPE,PUBLICATION ID,ORGINAL ID,TRANSACTION TO BE CLEARED,TRANSCATION COUNT,FLAGS,SUPPLEMENTARY DEFERRAL FLAGS,NO SUBMITTED TRANS (TPCC),SUBMITTED NOTIONAL (TPCC),SUBMITTED NOTIONAL 2 (TPCC),NOTIONAL CURRENCY 2 (TPCC),NO TERMINATED/REDUCED TRANS (TPCC),TERMINATED/REDUCED NOTIONAL (TPCC),TERMINATED/REDUCED NOTIONAL 2 (TPCC),REPLACEMENT NOTIONAL (TPCC),REPLACEMENT NOTIONAL 2 (TPCC),SUB ASSET CLASSES (TPCC),REPLACEMENT SUB ASSET CLASSES (TPCC),REPLACEMENT CURRENCIES (TPCC),NO REPLACEMENT TRANS (TPCC)
2022-05-31T15:15:28.407Z,2022-05-31 15:15:42,TWEM,ISIN,FR0014001N38,110.048,,,,,PERC,EUR,1391000,Units,0,,1391000,EUR,,'3605455857640283573,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.662Z,2022-05-31 15:15:42,TWEM,ISIN,BE0000320292,131.912,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640283574,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.651Z,2022-05-31 15:15:42,TWEM,ISIN,FR0014004J31,67.392,,,,,PERC,EUR,51000,Units,0,,51000,EUR,,'3605455857640283575,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.019Z,2022-05-31 15:15:42,TWEM,ISIN,PTOTEXOE0024,101.469,,,,,PERC,EUR,166000,Units,0,,166000,EUR,,'3605455857640283576,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.638Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005390874,94.267,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283577,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.690Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005345183,102.093,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283578,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.591Z,2022-05-31 15:15:42,TWEM,ISIN,IT0004286966,121.785,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640283579,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.366Z,2022-05-31 15:15:42,TWEM,ISIN,NL0014555419,90.448,,,,,PERC,EUR,14000,Units,0,,14000,EUR,,'3605455857640283580,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.478Z,2022-05-31 15:15:42,TWEM,ISIN,DE0001102374,99.865,,,,,PERC,EUR,9000,Units,0,,9000,EUR,,'3605455857640283581,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.701Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005094088,88.358,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283582,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.973Z,2022-05-31 15:15:42,TWEM,ISIN,BE0000320292,131.849,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283583,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.963Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005370306,100.191,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283584,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.985Z,2022-05-31 15:15:42,TWEM,ISIN,ES0000012E69,93.355,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283585,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.947Z,2022-05-31 15:15:42,TWEM,ISIN,ES00000121G2,107.008,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283586,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.041Z,2022-05-31 15:15:42,TWEM,ISIN,DE0001141810,98.374,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283587,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.001Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005386245,96.786,,,,,PERC,EUR,21000,Units,0,,21000,EUR,,'3605455857640283588,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.047Z,2022-05-31 15:15:42,TWEM,ISIN,NL0012818504,98.034,,,,,PERC,EUR,65000,Units,0,,65000,EUR,,'3605455857640283589,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.080Z,2022-05-31 15:15:42,TWEM,ISIN,AT0000A1FAP5,101.422,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283590,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.077Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005340929,101.699,,,,,PERC,EUR,85000,Units,0,,85000,EUR,,'3605455857640283591,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.617Z,2022-05-31 15:15:42,TWEM,ISIN,AT0000A2QQB6,57.909,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283592,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.609Z,2022-05-31 15:15:42,TWEM,ISIN,IT0005413171,90.377,,,,,PERC,EUR,323000,Units,0,,323000,EUR,,'3605455857640283593,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.064Z,2022-05-31 15:15:42,TWEM,ISIN,DE0001104875,99.403,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283594,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.941Z,2022-05-31 15:15:42,TWEM,ISIN,IT0004898034,103.771,,,,,PERC,EUR,1300000,Units,0,,1300000,EUR,,'3605455857640283595,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.963Z,2022-05-31 15:15:42,TWEM,ISIN,FR0013479102,100.068,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640283596,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.994Z,2022-05-31 15:15:42,TWEM,ISIN,IT0001444378,124.184,,,,,PERC,EUR,430000,Units,0,,430000,EUR,,'3605455857640283597,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.977Z,2022-05-31 15:15:42,TWEM,ISIN,FR0014003513,95.11,,,,,PERC,EUR,120000,Units,0,,120000,EUR,,'3605455857640283598,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.652Z,2022-05-31 15:15:42,TWEM,ISIN,AT0000A2WSC8,93.147,,,,,PERC,EUR,691000,Units,0,,691000,EUR,,'3605455857640283599,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.728Z,2022-05-31 15:15:42,TWEM,ISIN,FR0013286192,97.516,,,,,PERC,EUR,25000,Units,0,,25000,EUR,,'3605455857640283600,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.007Z,2022-05-31 15:15:43,TWEM,ISIN,DE0001102481,68.405,,,,,PERC,EUR,13000,Units,0,,13000,EUR,,'3605455857640283601,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.089Z,2022-05-31 15:15:43,TWEM,ISIN,NL0012650469,99.487,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283602,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.968Z,2022-05-31 15:15:43,TWEM,ISIN,NL0012171458,98.778,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640283603,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.071Z,2022-05-31 15:15:43,TWEM,ISIN,BE0000344532,93.101,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283604,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.019Z,2022-05-31 15:15:43,TWEM,ISIN,DE0001102481,68.403,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640283605,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:27.958Z,2022-05-31 15:15:43,TWEM,ISIN,ES0000012J15,93.345,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640283606,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.582Z,2022-05-31 15:15:43,TWEM,ISIN,FR0014003N51,111.075,,,,,PERC,EUR,1325000,Units,0,,1325000,EUR,,'3605455857640283607,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.718Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001135044,128.09,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283608,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.896Z,2022-05-31 15:15:44,TWEM,ISIN,IE00BMQ5JL65,86.069,,,,,PERC,EUR,128000,Units,0,,128000,EUR,,'3605455857640283609,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.881Z,2022-05-31 15:15:44,TWEM,ISIN,FR0014003513,95.104,,,,,PERC,EUR,633000,Units,0,,633000,EUR,,'3605455857640283610,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.653Z,2022-05-31 15:15:44,TWEM,ISIN,ES0000012G91,95.388,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283611,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.431Z,2022-05-31 15:15:44,TWEM,ISIN,FR001400A2T9,96.847,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283612,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.207Z,2022-05-31 15:15:44,TWEM,ISIN,FR0000571218,127.98,,,,,PERC,EUR,149000,Units,0,,149000,EUR,,'3605455857640283613,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.229Z,2022-05-31 15:15:44,TWEM,ISIN,PTOTEVOE0018,103.233,,,,,PERC,EUR,57000,Units,0,,57000,EUR,,'3605455857640283614,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.622Z,2022-05-31 15:15:44,TWEM,ISIN,FR0010371401,129.208,,,,,PERC,EUR,13000,Units,0,,13000,EUR,,'3605455857640283615,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.829Z,2022-05-31 15:15:44,TWEM,ISIN,AT0000A1VGK0,97.43,,,,,PERC,EUR,19000,Units,0,,19000,EUR,,'3605455857640283616,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.909Z,2022-05-31 15:15:44,TWEM,ISIN,IT0005421703,78.147,,,,,PERC,EUR,8000,Units,0,,8000,EUR,,'3605455857640283617,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.289Z,2022-05-31 15:15:44,TWEM,ISIN,AT0000A2VB47,91.897,,,,,PERC,EUR,192000,Units,0,,192000,EUR,,'3605455857640283618,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.765Z,2022-05-31 15:15:44,TWEM,ISIN,IT0005422891,83.737,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283619,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.885Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001141851,96.04,,,,,PERC,EUR,1400000,Units,0,,1400000,EUR,,'3605455857640283620,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.775Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001102358,102.128,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283621,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:28.804Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001104867,99.78,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283622,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.341Z,2022-05-31 15:15:44,TWEM,ISIN,IT0005240830,99.891,,,,,PERC,EUR,68000,Units,0,,68000,EUR,,'3605455857640283623,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.395Z,2022-05-31 15:15:44,TWEM,ISIN,AT0000A2VB47,91.927,,,,,PERC,EUR,110000,Units,0,,110000,EUR,,'3605455857640283624,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.604Z,2022-05-31 15:15:44,TWEM,ISIN,FI4000242870,90.347,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283625,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.733Z,2022-05-31 15:15:44,TWEM,ISIN,IT0005413171,90.378,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283626,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.689Z,2022-05-31 15:15:44,TWEM,ISIN,AT0000A1VGK0,97.423,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283627,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.747Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001102333,102.465,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283628,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.761Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001141794,99.304,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283629,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.244Z,2022-05-31 15:15:44,TWEM,ISIN,PTOTEMOE0035,95.976,,,,,PERC,EUR,24000,Units,0,,24000,EUR,,'3605455857640283630,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.784Z,2022-05-31 15:15:44,TWEM,ISIN,DE0001104859,99.839,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283631,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.386Z,2022-05-31 15:15:44,TWEM,ISIN,ES0000012C12,106.782,,,,,PERC,EUR,1020000,Units,0,,1020000,EUR,,'3605455857640283632,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.922Z,2022-05-31 15:15:44,TWEM,ISIN,ES0000012I24,78.449,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283633,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.998Z,2022-05-31 15:15:44,TWEM,ISIN,FR0013508470,96.642,,,,,PERC,EUR,59000,Units,0,,59000,EUR,,'3605455857640283634,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.626Z,2022-05-31 15:15:44,TWEM,ISIN,BE0000351602,94.295,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283635,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:29.272Z,2022-05-31 15:15:44,TWEM,ISIN,IT0005416570,93.344,,,,,PERC,EUR,72000,Units,0,,72000,EUR,,'3605455857640283636,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.515Z,2022-05-31 15:15:44,TWEM,ISIN,ES0000012B39,98.854,,,,,PERC,EUR,91000,Units,0,,91000,EUR,,'3605455857640283637,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.400Z,2022-05-31 15:15:44,TWEM,ISIN,AT0000A2KQ43,70.064,,,,,PERC,EUR,221000,Units,0,,221000,EUR,,'3605455857640283638,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.846Z,2022-05-31 15:15:46,TWEM,ISIN,ES00000123X3,105.573,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640283639,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.911Z,2022-05-31 15:15:46,TWEM,ISIN,DE0001102408,96.976,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283640,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.823Z,2022-05-31 15:15:46,TWEM,ISIN,IT0005329344,103.918,,,,,PERC,EUR,5565000,Units,0,,5565000,EUR,,'3605455857640283641,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.927Z,2022-05-31 15:15:46,TWEM,ISIN,DE0001135085,123.019,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283642,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.440Z,2022-05-31 15:15:46,TWEM,ISIN,ES0000012E51,98.157,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640283643,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.398Z,2022-05-31 15:15:47,TWEM,ISIN,FR0013341682,97.036,,,,,PERC,EUR,191000,Units,0,,191000,EUR,,'3605455857640283644,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.923Z,2022-05-31 15:15:47,TWEM,ISIN,DE0001135069,126.098,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283645,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.937Z,2022-05-31 15:15:47,TWEM,ISIN,FR0000571218,127.98,,,,,PERC,EUR,21000,Units,0,,21000,EUR,,'3605455857640283646,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.339Z,2022-05-31 15:15:47,TWEM,ISIN,FR0013286192,97.512,,,,,PERC,EUR,197000,Units,0,,197000,EUR,,'3605455857640283647,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.955Z,2022-05-31 15:15:47,TWEM,ISIN,FR0013516549,88.393,,,,,PERC,EUR,28000,Units,0,,28000,EUR,,'3605455857640283648,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.488Z,2022-05-31 15:15:47,TWEM,ISIN,NL0015000LS8,92.513,,,,,PERC,EUR,37000,Units,0,,37000,EUR,,'3605455857640283649,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.078Z,2022-05-31 15:15:47,TWEM,ISIN,BE0000304130,135.83,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640283650,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.487Z,2022-05-31 15:15:47,TWEM,ISIN,IT0005467482,86.618,,,,,PERC,EUR,62000,Units,0,,62000,EUR,,'3605455857640283651,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.190Z,2022-05-31 15:15:47,TWEM,ISIN,DE0001102556,94.307,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283652,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.518Z,2022-05-31 15:15:47,TWEM,ISIN,ES0000012I08,91.355,,,,,PERC,EUR,71000,Units,0,,71000,EUR,,'3605455857640283653,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.654Z,2022-05-31 15:15:47,TWEM,ISIN,FR0013451507,90.406,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283654,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.670Z,2022-05-31 15:15:47,TWEM,ISIN,IT0005480980,75.182,,,,,PERC,EUR,86000,Units,0,,86000,EUR,,'3605455857640283655,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.379Z,2022-05-31 15:15:47,TWEM,ISIN,BE0000351602,94.321,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640283656,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.952Z,2022-05-31 15:15:47,TWEM,ISIN,BE0000334434,100.074,,,,,PERC,EUR,27000,Units,0,,27000,EUR,,'3605455857640283657,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.641Z,2022-05-31 15:15:47,TWEM,ISIN,NL0013332430,93.655,,,,,PERC,EUR,169000,Units,0,,169000,EUR,,'3605455857640283658,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.408Z,2022-05-31 15:15:47,TWEM,ISIN,BE0000341504,98.737,,,,,PERC,EUR,58000,Units,0,,58000,EUR,,'3605455857640283659,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:30.719Z,2022-05-31 15:15:47,TWEM,ISIN,ES0000012F76,89.99,,,,,PERC,EUR,319000,Units,0,,319000,EUR,,'3605455857640283660,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.843Z,2022-05-31 15:15:48,TWEM,ISIN,DE0001102341,124.94,,,,,PERC,EUR,193000,Units,0,,193000,EUR,,'3605455857640283661,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.817Z,2022-05-31 15:15:48,TWEM,ISIN,DE0001135069,126.156,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283662,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.744Z,2022-05-31 15:15:48,TWEM,ISIN,DE0001102580,89.732,,,,,PERC,EUR,793000,Units,0,,793000,EUR,,'3605455857640283663,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.876Z,2022-05-31 15:15:48,TWEM,ISIN,FR0011317783,108.635,,,,,PERC,EUR,203000,Units,0,,203000,EUR,,'3605455857640283664,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.611Z,2022-05-31 15:15:48,TWEM,ISIN,FR0013250560,99.631,,,,,PERC,EUR,17000,Units,0,,17000,EUR,,'3605455857640283665,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.795Z,2022-05-31 15:15:48,TWEM,ISIN,DE0001102416,97.546,,,,,PERC,EUR,11000,Units,0,,11000,EUR,,'3605455857640283666,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.884Z,2022-05-31 15:15:48,TWEM,ISIN,BE0000340498,94.866,,,,,PERC,EUR,380000,Units,0,,380000,EUR,,'3605455857640283667,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.648Z,2022-05-31 15:15:49,TWEM,ISIN,ES00000120N0,134.363,,,,,PERC,EUR,8000,Units,0,,8000,EUR,,'3605455857640283669,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.697Z,2022-05-31 15:15:49,TWEM,ISIN,IT0005419848,94.989,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283668,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.619Z,2022-05-31 15:15:49,TWEM,ISIN,ES00000120N0,134.235,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283670,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.700Z,2022-05-31 15:15:49,TWEM,ISIN,DE0001102481,68.385,,,,,PERC,EUR,323000,Units,0,,323000,EUR,,'3605455857640283671,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.630Z,2022-05-31 15:15:49,TWEM,ISIN,DE0001141836,97.327,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283672,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.725Z,2022-05-31 15:15:49,TWEM,ISIN,ES0000012K20,86.524,,,,,PERC,EUR,1806000,Units,0,,1806000,EUR,,'3605455857640283673,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.751Z,2022-05-31 15:15:49,TWEM,ISIN,IT0005441883,69.527,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283674,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.630Z,2022-05-31 15:15:49,TWEM,ISIN,FR0013154044,92.189,,,,,PERC,EUR,21000,Units,0,,21000,EUR,,'3605455857640283675,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.892Z,2022-05-31 15:15:49,TWEM,ISIN,ES0000012J15,93.35,,,,,PERC,EUR,7063000,Units,0,,7063000,EUR,,'3605455857640283676,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.915Z,2022-05-31 15:15:49,TWEM,ISIN,IT0005323032,98.155,,,,,PERC,EUR,87000,Units,0,,87000,EUR,,'3605455857640283677,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.684Z,2022-05-31 15:15:49,TWEM,ISIN,FR0013415627,97.944,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283678,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.761Z,2022-05-31 15:15:49,TWEM,ISIN,DE0001102531,91.388,,,,,PERC,EUR,9000,Units,0,,9000,EUR,,'3605455857640283679,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.738Z,2022-05-31 15:15:49,TWEM,ISIN,ES00000124H4,142.122,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283680,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.671Z,2022-05-31 15:15:49,TWEM,ISIN,AT0000A10683,107.288,,,,,PERC,EUR,11000,Units,0,,11000,EUR,,'3605455857640283681,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.187Z,2022-05-31 15:15:49,TWEM,ISIN,IT0005484552,94.674,,,,,PERC,EUR,645000,Units,0,,645000,EUR,,'3605455857640283682,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.716Z,2022-05-31 15:15:49,TWEM,ISIN,NL0014555419,90.441,,,,,PERC,EUR,1000,Units,0,,1000,EUR,,'3605455857640283683,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.928Z,2022-05-31 15:15:49,TWEM,ISIN,ES00000124C5,121.052,,,,,PERC,EUR,70000,Units,0,,70000,EUR,,'3605455857640283684,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.480Z,2022-05-31 15:15:49,TWEM,ISIN,ES0000012B88,98.581,,,,,PERC,EUR,87000,Units,0,,87000,EUR,,'3605455857640283685,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.617Z,2022-05-31 15:15:49,TWEM,ISIN,FR0013516549,88.368,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283686,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.771Z,2022-05-31 15:15:49,TWEM,ISIN,IT0005383309,89.803,,,,,PERC,EUR,331000,Units,0,,331000,EUR,,'3605455857640283687,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:31.680Z,2022-05-31 15:15:49,TWEM,ISIN,FR0013131877,98.215,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283688,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.541Z,2022-05-31 15:15:49,TWEM,ISIN,BE0000345547,97.885,,,,,PERC,EUR,58000,Units,0,,58000,EUR,,'3605455857640283689,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:33.043Z,2022-05-31 15:15:49,TWEM,ISIN,DE0001102457,96.059,,,,,PERC,EUR,96000,Units,0,,96000,EUR,,'3605455857640283690,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:33.113Z,2022-05-31 15:15:49,TWEM,ISIN,DE0001102465,95.625,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283691,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:33.076Z,2022-05-31 15:15:49,TWEM,ISIN,PTOTELOE0028,88.502,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283692,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:32.563Z,2022-05-31 15:15:49,TWEM,ISIN,BE0000291972,125.056,,,,,PERC,EUR,15000,Units,0,,15000,EUR,,'3605455857640283693,,N,,,,,,,,,,,,,,,,,
